text,language,sentiment,confidence,topic_id,topic_label,region,country,language_name,date,likes
bera bai gudu ba sai shiga kotu ake ana fita,hau,neutral,0.7646974325180054,3,3_bah_baa_mutum_ya,West Africa,Nigeria,Hausa,2026-04-11,247
wai ku da kun rasa labari kawaii sai ku kawo ma mutane mahawa to yaushe gwamnatin tace hakanan,hau,negative,0.9246655106544495,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-08-23,32
wannan maganar tayi muni,hau,neutral,0.8243100047111511,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-08-12,208
allah ya gyara mana kasar mu,hau,positive,0.6474520564079285,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-05-08,51
allah wadaran naka ya lalace karen dawa yaga na gida,hau,positive,0.6447597742080688,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-01-21,407
wannan ikkancine bbc,hau,negative,0.5146369338035583,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-12,202
to me ya shafemu ️,hau,negative,0.5859581828117371,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-04-25,339
finally obasanjo ya fita daga jamiyyar,hau,negative,0.5280619263648987,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-13,281
kin nuna kinfi fishi hankali da tarbiyya anan,hau,negative,0.8439805507659912,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-05-21,79
hausawa sunyi gaskiya da sukace duk inda baki ya karkata nan yamu yakamata ya zuba inacin haka maman mahmud intana fada bakinta har karkacewa yake amman yanzun taga manyan bako baki yamutu dama tsiyan ta akan sumayya ce sbd ita talakace halin uwa halin da,hau,negative,0.856817364692688,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-03-13,327
ay jamar ar kano bashi suke buqataba abinci suke buqata,hau,neutral,0.5385456681251526,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-08-15,273
wakar na tsaya ga annabi muhammadu saw allah ya jiqansa,hau,negative,0.515321671962738,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-02-05,46
kita gajiya mana inaruwan wani dake kuma kinajin haushi to wlh abinda nai tunanini ya kasance kuma kigwada jin haushi kigani,hau,negative,0.9154874682426453,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-07-29,334
ake wanka da soda,hau,neutral,0.7962934374809265,3,3_bah_baa_mutum_ya,West Africa,Nigeria,Hausa,2026-04-21,83
haba falalu saikace baka ganosu ba corona ai kudi take kawo musu harkar tsaro kuma fitarwa zasuyi,hau,negative,0.7717633247375488,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-08-10,203
kuma fita da allah ya isa ba,hau,negative,0.5580230355262756,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-05-21,356
we miss you a lot️ yaushe zaki dawo,hau,positive,0.7416219711303711,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-03-13,138
daga nan allah musuluntar da ita,hau,positive,0.9407591223716736,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-06-30,209
tabbas zaifi twitter zukar data,hau,neutral,0.7138206362724304,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-04-17,145
wannan zancen banzane yakeyi ️️️,hau,negative,0.6714795231819153,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-02,341
ubangiji allah yayi masa tsaye albarkacin annabisaw allah gabawanka nazir m ahmad allah kafiddashi daga sharrin masu shairi,hau,negative,0.7731253504753113,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-06-24,157
wllh allah hk ne kuma wllh allah yana ganin ku kuma zai tsayar da ku a gaban sa kuma wllh sai kunyi bayani dallah dallah ai ni wllh da nine shugaban kasa allah nasan yarda zanyi da asuu wllh amma kana shugaba kakasa komai ai ba hk ake shugaban ciba wllh,hau,negative,0.9258489608764648,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-08-15,213
alhamdulillah plash back kaura ne governor a bauchi baba allah yamaka jagora,hau,negative,0.8237274289131165,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-04-08,488
inji uwar waye angama biyanmu hakkin mu,hau,negative,0.7330793738365173,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-03-01,26
allah ya kara miki jajir cewa wajen kawo mana sahihan labarai muna godiya,hau,positive,0.6068456172943115,4,4_wannan_allah_da_ga,West Africa,Nigeria,Hausa,2026-02-08,159
allah yatemaka rahama,hau,positive,0.9581966400146484,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-01-22,381
darektan darectoci kenan allah ya kara lafiawadata da basira munajin dadin yadda kake caza mana kai a labarinaseries always unpredictable,hau,negative,0.8671730756759644,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-15,290
allahumma afuwun tuhibbul afuwa fafu anni allah ya biya mana bukatunmu na alkhairi allah ya bamu zaman lafiya a kasarmu nigeriaallah ya gafartawa iyyayenmu allah ya shiryarda shuwagabanninmu allah ya shiryarda malamammu allah ya hadakan iyen nigeria allah ya gafartamana,hau,positive,0.5495337247848511,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-02-08,452
zaa fara shanya patients a nigeria kenan,hau,neutral,0.7729378342628479,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-03-01,182
haka kuma kama laila,hau,neutral,0.877503514289856,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-06-18,212
nifa har yanxu ya gama gwamnati ta fito tayiwa mutane bayani ya akai duk jahar da cutar nan zata shiga wani talaka ko wanda ba kuwa ba baya shigar da ita dole idan kaji ance cutar nan ta shiga wata jahar kana bincike xa gaka dan siyasa ne ko kuma babban maaikacin gwamnati,hau,negative,0.9122446775436401,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-03-01,213
of course rahama sadau things sadau i love your acting aka tatuma,hau,positive,0.9585025310516357,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-01-04,9
allah dai yasa kada rijiya tabada ruwa guga ta hana,hau,negative,0.8958539366722107,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-05-05,442
exactly auntie rahama️,hau,positive,0.8771607279777527,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-08-01,392
nan gaba yadda ake kashi zaku kawo,hau,neutral,0.9196056723594666,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-05-31,410
shege ai kaine birin kallarka kamar gogon biri dabaki yawa bakin zunubi,hau,negative,0.8982323408126831,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-02-16,186
na rantse da allah se mun fito neman na girki kut kaji fa,hau,neutral,0.45401549339294434,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-03-09,329
kuma shine baa sanar dani ba,hau,neutral,0.7635676860809326,3,3_bah_baa_mutum_ya,West Africa,Nigeria,Hausa,2026-03-14,100
muna fatan hakan dukda dama ai ba kowane keda madafun iko a nigeria ba fiyeda wannan mugun shugaba wato buhari mu talakawan arewa saidai mu cewa buhari allah yasa,hau,negative,0.931237518787384,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-02,200
basu amsa kune yan u,hau,negative,0.8568715453147888,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-07,372
subhanallah allah yakaremu,hau,positive,0.9576270580291748,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-04-18,207
haba muma zamu sha wuya,hau,negative,0.604246199131012,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-17,104
subhanallah hasbunallahu wani imal wakil waii har wani wawa waii shi garba shehu yace mutum goma allah yasa a dauke dukkan yayansa shima yaji yadda akeji,hau,negative,0.8810274600982666,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-04-05,482
nidai wlh kina burgeni yaushe zakizo kano kiyi birthday party,hau,positive,0.6310842037200928,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-06-06,3
lwkmd meyasa mijinki bai karo mataaure ba and the film ended there i really enjoy and laugh aswear,hau,negative,0.4963557720184326,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-25,222
chab kobarsu zatayi ruwa,hau,neutral,0.6861640810966492,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-03-23,461
gaskiya rashin sannin irin illar karya take dashi da kuma zununbin makaryaci shiya jawo miki in da ace kinyi islamiyya yadda ya kamata da kin rage wannan sharara karyar,hau,negative,0.6661549806594849,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-02-02,80
allah ya kawo karshen milkin zalinci a kasata ameen,hau,positive,0.5055766701698303,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-06-26,216
bamu iya turanci ba,hau,neutral,0.6873358488082886,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-08-08,58
saboda sun san cewa za a tona aika aikan da sukayi da banma da kisan da akayi na rashin imani a zariya,hau,negative,0.6544643044471741,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-12,420
hahaha wallahi federal government kunya sukeji dama shiyasa basu bude ba yanxu kuma sunga babu sarki sai allah,hau,negative,0.9224660992622375,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-08,46
allahumma amin malam aminu amincin allah ya tabbata zuwa gare ka tare da yan uwan kamasoyan ka tare da abokan harkar arziki,hau,negative,0.5566856861114502,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-06-17,207
ayi haquri anti rahama,hau,positive,0.7866880893707275,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-06-23,295
adam kannywood or am sorry kace kafita,hau,positive,0.7414114475250244,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-07-09,452
bbc hausa a ina kuka samo wadannan bayanai,hau,negative,0.5174593329429626,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-14,186
allah yasa karsu kullamah tsiya,hau,positive,0.7986477613449097,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-04-27,235
muna godiya da shirin labarina musamman ga lukman and excellence,hau,positive,0.9553999900817871,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-08-19,395
kalaman soyayya masu ratsa zuciyar masoya ina masoya maza da matan yakamata kusan su,hau,negative,0.8445685505867004,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-08-11,83
ajabba allah gamu garekah,hau,positive,0.929311215877533,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-07-19,66
nigeria ta taimakawa iran da kayan yaki don a yaki america,hau,negative,0.7844337821006775,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-08-12,7
likita ne shishirme kawai,hau,neutral,0.6621822714805603,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-24,26
shegantaka da rainin wayo a fili,hau,negative,0.7075299620628357,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-07-24,282
to kunsan dayawa tsuntsu yake tashi bazai kamar maikiba dayawa turare yake kamshim bazaikai kamar al muskiba,hau,negative,0.818368136882782,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-24,72
hhhh a yanzu da muka zama world champion ba,hau,neutral,0.8172537684440613,4,4_wannan_allah_da_ga,West Africa,Nigeria,Hausa,2026-04-11,328
dambazau sanar da hutu yake yi daman kawai ai,hau,negative,0.8436394929885864,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-04-12,412
mtcheww ya allah ka dora musulunci akan kafirci ya allah ka tozarta kafirci da kafirai ameen ya hayyu ya qayyum,hau,positive,0.8329590559005737,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-04-13,465
kuji tsoron allah ️ mutun ko mutum pls,hau,negative,0.7827728986740112,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-11,203
aradu in nine ke zuciya danyi in bar musu addiinin su kawai,hau,negative,0.878311038017273,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-27,45
allah yasa mudace da dacewarsa,hau,positive,0.730967104434967,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-05-04,293
nayi jugum a gaban television kawai naga an koma farko hope dai ba sai an gama nunawa duka tukun zaci gaba ba,hau,neutral,0.8231337666511536,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-06-12,318
ku tambaye shi mana da kanku‍️,hau,neutral,0.45958513021469116,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-13,474
allah katausayamana albarka watanka mai albarka mun tuba ya allah,hau,positive,0.5064127445220947,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-16,189
ban fahimci turanci buhari ba,hau,negative,0.629606306552887,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-18,377
na yau yayi kyau sosai dan nayau yasani nayi dumu dumu da kaji,hau,neutral,0.5907300114631653,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-01-18,258
yan yankin tamil ne haladan sune muka fi sani a film suna tafka bata kashi da yan sanda,hau,negative,0.5997434258460999,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-02-23,87
munsani basai kunqara gayama kowa ba,hau,negative,0.5025776028633118,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-23,74
allah ya taya riko kaigaman rano,hau,positive,0.5932439565658569,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-02-11,178
yace duk filter ne,hau,neutral,0.5175169110298157,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-01-29,145
mata saura kuce abaya,hau,neutral,0.7964450120925903,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-03-29,82
kai allah wadaran naka ya lalace aidama appointments kawai sukayi isu isu ana ta kashe mutane amma ko ajikinsu aikin banza,hau,negative,0.9311898350715637,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-03,266
kayi saar wannan sunan lie lie lie,hau,negative,0.5911171436309814,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-14,87
mun gode mishi fa san nunshi da aiki amma dan allah yaushe zai sauqa ne kam nina gajida mulkin shi,hau,positive,0.518311083316803,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-27,473
hmmmm hakane allah ya kayuta,hau,positive,0.5723059773445129,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-01-01,34
alhamdulillah yakara tattalin arzikin,hau,positive,0.8966373205184937,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-05-26,55
amman masu kudin kawai akafi maida hankali kansu shiko talaka yananan yana tunanin bata shi ceba,hau,negative,0.8966171145439148,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-08,196
arnen musa bahh,hau,negative,0.8313932418823242,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-05-18,251
tab ba ruwa nasan da wanda kuke in suka jiku zaginku za suyi,hau,neutral,0.8625959753990173,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-01-26,385
bbc kunada matsala wallahi ‍️‍️,hau,negative,0.5091113448143005,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-04-04,412
allah ya yayemana wanna rayuwan kunci da muke viki ya biya mana bukatunmu na alkairi amin,hau,negative,0.7537363171577454,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-07,405
rahma why mati neh ubansa keenan fa,hau,negative,0.8254633545875549,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-01-07,495
allah ya taya maka sarkin zazzau jikan musa,hau,negative,0.4810507297515869,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-01-19,412
zaki saida naki neh to nide talaka neh in zaa bani kyauta tohm ️,hau,neutral,0.8699975609779358,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-08-12,101
mudai a hannun hagunsa muka ganshi lol,hau,neutral,0.5112738013267517,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-23,154
innalillahi wainna ilaihi rajiun tsohonnan fa kara mana kwanakin kulle zai,hau,positive,0.5205430388450623,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-06-07,64
corona ba matsalarmu bane malam kawai kaje birnin gwarigiwakudaruda wasu bangare a jihar kaduna kaji halinda sukeciki zubar da jini balaine a kasa,hau,negative,0.8919171094894409,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-04-07,428
kai ba wani ɗan iska da ya isa wlh,hau,negative,0.9226534366607666,3,3_bah_baa_mutum_ya,West Africa,Nigeria,Hausa,2026-02-08,482
ruwan zafi ba wurin wasan kifi bane,hau,neutral,0.8648455142974854,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-12,22
allah yasa kar ta cinye shi,hau,negative,0.742072582244873,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-03-06,499
allah ubangijin yayi rahama a gare shi allah ya kyautata makwancin sa ya gafarta mai zunuban sa allah ya kyautata tamu idan lokaci yayi,hau,positive,0.7442309856414795,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-03-30,467
congrats allah ya karo masu albarka,hau,positive,0.9632052779197693,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-06-04,247
tereren ranar haihuwa ma,hau,neutral,0.48939716815948486,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-04-04,161
hehehehe duk wanda ya rufemu ya hanamu yin ibadah shima allah ya rufeshi cikin wutar jahannamaallah ya isa tabi duk wanda yyi ya ba tare da dalili baallah sarki talaka bawan allah,hau,negative,0.7781007289886475,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-02,27
uban da bazai iya biya wa yayansa kudin makaranta ba,hau,negative,0.9008881449699402,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-02-01,311
kuma yafi ko ina dadi ba,hau,neutral,0.6834755539894104,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-01-30,474
yajin aikin cin abinci kuma,hau,negative,0.844896137714386,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-08-06,325
uban abba shima ta fashe kenan,hau,negative,0.9162155985832214,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-05-05,198
allah yasaka mana mutanen kaduna k,hau,positive,0.5710024237632751,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-04-30,44
subhanallahallah ya karbi shahadar su,hau,positive,0.8806387186050415,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-03,462
shikenan you tahanashi bacci,hau,positive,0.6855801343917847,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-04,364
saboda kaza bayan hana ayan kata,hau,neutral,0.7169191241264343,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-03-21,317
kano ta dabo tunbin giwa mallam kodame kazo anfika kano tajalla babbar hausa garin daba kano ba dajin allah mallam kodame kazo anfika,hau,neutral,0.5897523760795593,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-01-22,352
su ragar gazata ma ba karyawa ba,hau,negative,0.6016539931297302,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-06,422
kizo kema na taimaka miki nasan dai ba gal bace,hau,neutral,0.9024555087089539,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-01-27,456
abun babu dadin ji balle kallo wai a hakan sune masu juya jihar maimakon aikin hankali abu ya zama rikici,hau,negative,0.9342296719551086,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-07-11,82
irin wannan wanka hakah,hau,negative,0.5428614020347595,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-03-29,327
abum mamaki wai jabberi ne yake cewa an zalunce shi to idan banda rashin kunya irin nasa sahabban da yake gayawa abinda yaga dama suba mutane bane,hau,negative,0.9282158613204956,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-07-09,402
allah ya kara tuna asirinsu,hau,positive,0.906013548374176,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-03-09,438
allah yakara lafiya alan waka,hau,positive,0.9260770678520203,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-05-03,113
da gani bakya jin magana ne,hau,neutral,0.6433554887771606,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-08-01,317
dama zaulaya che aka yi wa ganduje,hau,negative,0.644457221031189,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-06-27,207
allah kara tsare gaba,hau,positive,0.8716080784797668,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-02-11,314
hmm lanjeriya kasar yanci kisa kyauta,hau,neutral,0.40253689885139465,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-05-13,433
toh farrrr ita kuma wannan ta ina deexel yaxama bro din ta,hau,negative,0.8735752701759338,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-01-06,100
nabi abincin kaji da gudu ba,hau,neutral,0.773828387260437,2,2_allah_ya_mana_ta,West Africa,Nigeria,Hausa,2026-02-22,424
allah ka tsare mu daga komawa daga gidan yesterday,hau,positive,0.861804187297821,0,0_da_ba_allah_ya,West Africa,Nigeria,Hausa,2026-05-16,242
in sha allah the next state da zaije sai an jefe shi,hau,negative,0.8327394127845764,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-04-03,93
ina kwanar wani gatawa,hau,neutral,0.8646317720413208,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-02-07,289
aekin banza aekin hofi,hau,negative,0.8018710613250732,1,1_da_ne_ya_na,West Africa,Nigeria,Hausa,2026-06-26,111
ai kosai da buridi yayi wallahi mussaman a saka shi burindin a kullin kosan sannn a soya shiii,hau,negative,0.9308009147644043,-1,misc / outlier,West Africa,Nigeria,Hausa,2026-05-20,21
